paper_id,title,file_name,category,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate,needs_manual_check,title_needs_cleanup
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,excerpt,general,reputation for enhanced modulus and toughness. We propose a modified sticky Rouse model (SRM) from the single-chain,,1,toughness,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,excerpt,general,"chain molecular model SRM for polymer complex networks with reversible associative interactions. 1. INTRODUCTION relaxation process of dual polymer networks, the strands",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,excerpt,general,"mechanical properties, exhibiting linear and nonlinear viscoelastic properties, which give them integral roles in decay. This can roughly draw out the physical picture of dual",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,excerpt,general,"many practical scenarios, like tissue engineering, self-healing polymernetworkrelaxationwhileignoresthedetailedbehavior materials, and shape memory functional materials.1−3 The overthewholerheologicalproperties.Recently,HuiandLong",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,excerpt,general,"excellent mechanical properties come from two contributions, etal.developedaconstitutivemodelofdualpolymernetworks one is the permanent polymer network in a long time scale, forthestressversusstrainresponsewithlargestrain,whichwas",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,figure_caption,general,"Top: Schematic description for the dual polymer network
Thispaperisorganizedasfollows:inSection2,wegivethe
chain model, with only one sticker in the middle of each strand for
physical picture of dual polymer networks and review the calculation simplicity. Bottom: The micelles formed by sticker
molec",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,figure_caption,general,"The affine dual network model is complicated and tedious mathematical derivation and maps
the reduction operation to the topological splitting of chain
structures with simplicity and university. They obtained the
analytical eigen-polynomials of the RZ matrix for dendrimers
bygraphtheoryandgaveanalyt",,,Figure 3,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,figure_caption,general,"ComparisonofrelaxationmodulusG(t)betweenphantomandaffinedualnetworks.Theinfluenceof(a)strandslength,(c)functional
degree,and(d)generationinbothnetworks.Theresultsfromaffineandphantomnetworksareplottedasreddottedlinesandblacksolidlines,
respectively.(b)Equilibriummodulus against the inverseof strandl",,,Figure 4,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,figure_caption,general,"ComparisonbetweentheG(t)obtainedfromanalyticalandnumericalcalculationsofourmodifiedSRMdualnetworksundervariable
(a)effectivefrictioncoefficientδand(b)generationg.ThedottedandsolidlinesrepresentanalyticalandnumericalsolutionsofSRM,respectively.
networks.Theresultsconformtothepreviousconclusion,and th",,,Figure 6,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,figure_caption,general,"The corresponding experiment in
Information for the detailed derivation, where the G(ϕ,t) theSupportingInformationcanbefoundinthemastercurves
converges with large generation g, of the modulus by Sheiko et al.5
543 https://doi.org/10.1021/acs.macromol.1c02059
Macromolecules2022,55,535−549
Macromolecu",,,Figure 6,medium,standard,FALSE,FALSE,FALSE
P044,Sticky Rouse Model and Molecular Dynamics Simulation for Dual,P044_unidentified.pdf,Self_Healing_Elastomer,2022,medium,good,figure_caption,general,"Quantitative comparison between predictions and simulation results through two methods. (a) Lifetime before a sticker finds new
partners.(b)Arrheniusrelationshipbetweenthebindingenergyhandthebondlifetimeτ.Foravoidingtheinfluenceofτ ,wepresenttheratio
b b0
between τ and τ . (c) Linear relaxation modu",,,Figure 9,medium,standard,FALSE,FALSE,FALSE
P047,Rouse mode analysis of chain relaxation in,P047_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,conclusion,general,"process. We also identify strong finite chain length effects on
thesefastrelaxations.WecalculatetheeffectivefrictionsforN= Reversibly crosslinked polymers have the unique ability to
50andfindthecurvesforsmallert c followsimilartrends,but combinehighmechanicalpropertieswithreprocessibility.Here,
thatwedoseeplateauvaluesfort =500t,thelargestvaluesof
c wereporttherelaxationbehaviorofsuchreversiblycrosslinked
t that we have studied, Fig. 5b. We now turn to the slower
c systems through coarse-grained",,end,conclusion,medium,standard,FALSE,FALSE,FALSE
P047,Rouse mode analysis of chain relaxation in,P047_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"Polymer melts with chains undergoing reversible crosslinking have distinctively favorable dynamic properties, e.g., self-healing and reprocessability. In these situations, there are two relevant elementary",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P047,Rouse mode analysis of chain relaxation in,P047_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"properties, e.g., self-healing and reprocessability. In these situations, there are two relevant elementary time scales: the segmental and the sticker association times. A convenient framework to model these",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P047,Rouse mode analysis of chain relaxation in,P047_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,1. Introduction impacted by the presence of these reversible crosslinks. The Rouse model is the simplest description of short chain,,1,reversible,medium,standard,FALSE,FALSE,FALSE
P047,Rouse mode analysis of chain relaxation in,P047_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"favorablemechanicalproperties.However,theyareunsustain- that the relaxation of a chain can be described as the super- able since they cannot be reprocessed. In contrast, polymer position of normal Fourier modes corresponding to progres-",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P047,Rouse mode analysis of chain relaxation in,P047_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"able since they cannot be reprocessed. In contrast, polymer position of normal Fourier modes corresponding to progres- networksthatcanrearrangetheirtopologywithoutdepolymer- sively smaller subchain fragments. The question of how such",,1,reprocess,medium,standard,FALSE,FALSE,FALSE
P051,POLYMERS able.Somehealablematerialswithhighme-,P051_unidentified.pdf,Self_Healing_Elastomer,2018,low,partial,excerpt,general,weightpolymersformmechanicallyrobustma- terialsowingtotheentanglementoflongpolymer,,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P051,POLYMERS able.Somehealablematerialswithhighme-,P051_unidentified.pdf,Self_Healing_Elastomer,2018,low,partial,excerpt,general,"societies.Noncrystalline,high-molecular-weightpolymersgenerallyformmechanically portionswithinreasonabletimescales(2).On",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P051,POLYMERS able.Somehealablematerialswithhighme-,P051_unidentified.pdf,Self_Healing_Elastomer,2018,low,partial,excerpt,general,"Hbonds,maybeelaboratedintomechanically weightpolymers,whencross-linkedbydensehydrogenbonds,yieldmechanicallyrobust",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P051,POLYMERS able.Somehealablematerialswithhighme-,P051_unidentified.pdf,Self_Healing_Elastomer,2018,low,partial,excerpt,general,"weightpolymers,whencross-linkedbydensehydrogenbonds,yieldmechanicallyrobust robust yet healable polymeric materials, be-",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P051,POLYMERS able.Somehealablematerialswithhighme-,P051_unidentified.pdf,Self_Healing_Elastomer,2018,low,partial,excerpt,general,"foractivatingtheexchangeofhydrogen-bondedpairs,whichenablesthefractured elastomers (14) with H-bonding motifs have",,1,exchange,medium,standard,FALSE,FALSE,FALSE
P051,POLYMERS able.Somehealablematerialswithhighme-,P051_unidentified.pdf,Self_Healing_Elastomer,2018,low,partial,figure_caption,general,"Molecularstructuresandcharacteriza-
tionofpoly(ether-thiourea)TUEG andits
3
referencepolymers.(A)Schematicstructures
ofpoly(ether-thioureas)withdiethyleneglycol
(TUEG ),triethyleneglycol(TUEG ),andtetra- 2 3
ethyleneglycol(TUEG )asspacers;schematic 4
structuresofpoly(alkylene-thioureas)with
octameth",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,conclusion,general,"In summary, crosslinked dynamers of network topology in the form of organogels have been
synthesized from a trialdehyde and a range of dinitroalkanes through the nitroaldol reaction for
the first time. The gelation process could be controlled by adjusting the starting materials,
where a distinct odd–even dependency of the dinitroalkane components was identified. The gel
formation could also be tuned by adjusting the reaction conditions with respect to solvent,
temperature, concentration, and cat",,end,conclusion,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,excerpt,general,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol Organogels",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,excerpt,general,"excellent self-healing ability. Intact xerogels were produced upon drying, without damaging the network, and the solvent-free network could recover its gel form in the presence of an organic",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,excerpt,general,"with reversible covalent linkages, dynamers can undergo bond exchange and constitutional, structural rearrangement, thus leading to a wide spectrum of properties, such as stimuli-",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,excerpt,general,"responsiveness, self-healing ability, shape-memory behavior, degradability and recyclability, antimicrobial and wound-dressing abilities, etc.[1,4,5,7,8,16–32] Due to the large scope of available",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,excerpt,general,"dynamic building blocks and the versatility of reversible covalent reactions, dynamers of a wide diversity of topologies, e.g. linear structures, [1,5,33,34] amorphous networks,[2,4,35–37] and",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,figure_caption,general,"a) Proposed nitroaldol crosslinking polymerization system; b) model nitroaldol system; ¹H-NMR
spectra (400 MHz, DMSO-d₆) of c) initial mixture of compounds 1 (□) and 4 (▽); d) mixture of compounds 1, 4,
and Et₃N after 24 h of incubation at rt; e) mixture of compound 5 (○) and Et₃N after 24 h of incu",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,figure_caption,general,"Effects of a) trialdehyde feed concentration (ratio 1/2d: 2:3); b) NEt₃ loading; and c) temperature on
gelation time in reaction between 1 and 2d in DMSO.
The gelation time under different feed concentrations of the starting materials, determined
by the tube inversion method, was furthermore investi",,,Figure 3,medium,standard,FALSE,FALSE,FALSE
P063,"Self-healable, Regenerable, and Degradable Dynamic Covalent Nitroalcohol",P063_unidentified.pdf,Self_Healing_Elastomer,2023,low,partial,figure_caption,general,"a)–d) Self-healing test on gel 3d; e) oscillatory rheology profile of gel 3d before and after self-healing;
f) continuous step-strain sweep test on gel 3d (original (■), healed (▲) , storage modulus G’ (blue), loss modulus
G” (orange)).
To further evaluate the self-healing ability of the nitroalcoho",,,Figure 5,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,conclusion,general,"that irreversible observed above 60 ◦C due to the destruction of abundant hydrogen
structural damage due to aggregate dissociation primarily occurs below bonds, the overall network structure stays intact, indicating its suit-
200 %. Meanwhile, Erh showed a continuous linear increase with strain, ability for applications under mildly elevated temperatures. The dehy-
with a more pronounced acceleration observed above 400 %. This dration process facilitates robust hydrogen-bond interactions among t",,end,conclusion,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"Hydrogels mechanical properties achieved through controlled polymer chain aggregation via various processing methods. Poly(vinyl alcohol) However, the reversible nature of these physical interactions leads to severe mechanical degradation in aqueous",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"Poly(vinyl alcohol) However, the reversible nature of these physical interactions leads to severe mechanical degradation in aqueous Tough",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"environments, where water molecules competitively disrupt hydrogen bonds and dissolve aggregated structures, Anti-swelling",,1,hydrogen bond,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"enhancement in elastic modulus, 2.1-fold increase in breaking strain, and 4.8-fold improvement in toughness, while dramatically improving environmental stability–the mechanical strength retention increases from ~ 20 %",,1,toughness,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"while dramatically improving environmental stability–the mechanical strength retention increases from ~ 20 % to >80 % after aqueous immersion, with volume expansion reduced from typical 20–30 % to less than 5 %.",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,figure_caption,general,"Tough and anti-swelling PVA hydrogels via protective domains. a) Schematic of PVA-FRC fabrication: dehydration by air drying induces crystallization,
followed by free radical crosslinking to form protective loose aggregates around crystallites. b) Deformation mechanism under tension: release of hidd",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,figure_caption,general,"Mechanical properties and energy dissipation behavior of PVA-FRC hydrogels. a-c) Tensile stress–strain curves (a) and corresponding Young’s modulus,
E, tensile strength, σ b, breaking strain, ε b, and toughness, Γ, of PVA-water (b) and PVA-FRC (c) hydrogels fabricated from low-water PVA hydrogel wit",,,Figure 3,medium,standard,FALSE,FALSE,FALSE
P066,Materials Today xxx (xxxx) xxx,P066_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,figure_caption,general,"Generality in stabilizing various architectures of PVA hydrogels. a-c) Swelling ratio (a), SEM image (b), and tensile stress–strain curves (c) of PVA
hydrogel prepared by freeze-thawing 3 cycles, after dehydration-free radical crosslinking (D-FRC) treatment. d-f) Swelling ratio (d), SEM image (e), a",,,Figure 5,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,conclusion,general,"19. Sim,K.etal.Anepicardialbioelectronicpatchmadefromsoft
Further information on research design is available in the Nature rubberymaterialsandcapableofspatiotemporalmappingof
PortfolioReportingSummarylinkedtothisarticle. electrophysiologicalactivity.Nat.Electron.3,775–784(2020).
20. Park,S.I.etal.Soft,stretchable,fullyimplantableminiaturized
Dataavailability optoelectronicsystemsforwirelessoptogenetics.Nat.Biotechnol.
All data supporting the findings and conclusions of this study are 33,1280–12",,end,conclusion,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,excerpt,general,"elastomers for soft, transient electronics Received:14December2022 WonBaeHan 1,7,Gwan-JinKo 1,7,Kang-GonLee2,DonghakKim3,",,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,excerpt,general,"Asrubber-likeelastomershaveledtoscientificbreakthroughsinsoft, stretchablecharacteristics-basedwearable,implantableelectronicdevicesor",,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,excerpt,general,"relevantresearchfields,developmentsofdegradableelastomerswithcom- parablemechanicalpropertiescouldbringsimilartechnologicalinnovationsin",,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,excerpt,general,"parablemechanicalpropertiescouldbringsimilartechnologicalinnovationsin transient,bioresorbableelectronicsorexpansionintounexploredareas.Here,",,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,excerpt,general,"weintroduceultra-stretchable,biodegradableelastomerscapableofstretch- ingupto~1600%withoutstandingpropertiesintoughness,tear-tolerance,",,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,performance_data,general,Resilience: 90,,,performance,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,figure_caption,general,"Comparedwiththeproperties
domains (CL) in a 5:5 ratio provides higher polymer elasticity and of well-known biopolymers such as silk45, poly(lactic acid) (PLA)46,
softness than previous works using high LA fractions38,39 (Supple- poly(lactic-co-glycolic acid) (PLGA)47, and polycaprolactone (PCL)48,
m",,,Figure 7,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,figure_caption,general,"Such elastomeric
NatureCommunications|( 2023)1 4:2263 3
Article https://doi.org/10.1038/s41467-023-38040-4
conductorswiththeexcellentmechanical/electricalfeaturesenabled those of commercial Ag/AgCl electrodes. Figure 3f shows a set of
the robust operation of electronic circuits built with a LED unde",,,Figure 12,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,figure_caption,general,"ModestmodificationstothePLCLelastomerscanalsoproduce
(Mo)flakesduetohighelectronegativity(~2.16)andlargeaspectratio a soft gripper with two different moduli (e.g.,assemblyof60k and
(~40)foreffectiveelectrontunnelingandlowpercolationthreshold 200k) and an ultrathin diaphragm-based artificial muscle (",,,Figure 23,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,figure_caption,general,"Intermittentelectricalpulses(0.1ms,5V)acrossthewidearea
cientofresistance(0.12/°C)andPLCL/Mo-basedpressuresensorswith ofLVcouldproduceventricularcapture(Fig.5eandSupplementary
ahighgaugefactorcandetectawiderangeofexternalcircumstances, Fig. 30).Measurements of epicardialECG revealed apparent pacing
",,,Figure 29,medium,standard,FALSE,FALSE,FALSE
P097,Ultra-stretchable and biodegradable,P097_unidentified.pdf,Self_Healing_Elastomer,2023,medium,partial,figure_caption,general,"Wecouldnotobservesubstantial gicalexaminationofmyocardialtissuesbyhematoxylinandeosin
physicaldegradationofthedevicethroughouttheimplantationperiod (H&E)staining(Fig.5fandSupplementaryFig.33).During8weeks
of8weeksduetotheslowdissolutionrate.However,asshowninthe ofimplantation,fibrosisprogressedonthe",,,Figure 32,medium,standard,FALSE,FALSE,FALSE
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"regeneration for diabetic wound healing Fang Wanga,b,1 , Jiajun Qiua,1,⇑, Shiwei Guana , Shuhan Chena , Xiaoshuang Niea,b,",,1,healing,medium,standard,FALSE,FALSE,FALSE
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"Diabetic wound healing is hindered by the critical effects of poor local vascularization, peripheral neuropathy, and bacterial infection, which remains a formidable challenge. Available wound dressings",,1,healing,medium,standard,FALSE,FALSE,FALSE
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"diabetic wound healing by facilitating local neurovascular regeneration. The composite hydrogels present exceptional self-healing, skin-adhesive, and conductive properties. More encouragingly, this",,1,healing,medium,standard,FALSE,FALSE,FALSE
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"present exceptional self-healing, skin-adhesive, and conductive properties. More encouragingly, this hydrogel is endowed with excellent sonoelectric conversion performance by piezoelectric-enhanced",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P118,"Materials Today d Volume xxx, Number xx d xxxx 2025 RESEARCH (LIGHT BLUE)",P118_unidentified.pdf,Self_Healing_Elastomer,2025,low,partial,excerpt,general,"⇑ Corresponding authors. wound healing [6,7]. Nerves and vessels play an important role E-mail addresses: Qiu, J. (qiujiajun@mail.sic.ac.cn), Yao, F.-Z. (yaofangzhou@xjtu.edu.cn),",,2,healing,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,excerpt,general,Designing Functions beyond Chemical Recycling and Self-Healing *,,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,excerpt,general,"attentionfortheiruniquerolesinchemicalrecyclingandself-healing,whicharebothrelevant for sustainable societal development. Efforts in these directions have intensified in the past",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,excerpt,general,"particular, the dynamic bond exchangeability of DCPN has shown unparalleled design versatility in various areas including shape-shifting materials/devices, artificial muscles, and",,1,dynamic bond,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,excerpt,general,"microfabrication. Going beyond this basic bond exchangeability, various molecular mechanisms to manipulate network topologies (topological transformation) have led to",,1,exchange,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,excerpt,general,2.2. Recycling via Bond Exchange Reprocessing 1720 Syntheticpolymershavebecomeincreasinglyimportantinthe 3.Self-Healing Polymers 1722 marketplace since they became commercialized in the early,,1,exchange,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,performance_data,general,Recovery ratio: 98,,,performance,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,figure_caption,general,"Chemical recycling via depolymerization. (a) Polymerization and depolymerization of poly(γ-butyrolactone),28 where “Cat.1” is a
lanthanum-basedcatalystand“Cat.2”isayttriumcomplexorazincbasedcatalyst.Adaptedwithpermissionfromref28.Copyright2018American
Association for the Advancement of Science. (b) ",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,figure_caption,general,"Dynamic covalent bonds based on associative mechanism: previously reported commonly used chemistries (left column) and the
correspondingderivative chemistries (rightcolumn).
far, only limited types of dynamic covalent bonds have been certain threshold, the network dissociates which results in a
prov",,,Figure 3,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,figure_caption,general,"Multifunctionalself-healingsystems.(a)Transesterificationenabledself-healingofasilvernanoparticlebasedconductivecomposite.115
Reproducedwithpermissionfromref115.Copyright2019RoyalSocietyofChemistry.(b)Self-healableperovskitesolarcellandtheunderlying
dynamicoxime−carbamatebonds.128Reproducedwithpermi",,,Figure 5,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,figure_caption,general,"Multiscalestructuralalignmentviasolid-stateplasticity.(a)Diels−Alderreactionandvisualizedstresspatternsunderapolarizedlight.136
Scale bars, 5 mm. Adapted with permission from ref 136. Copyright 2018 Springer Nature. (b) Dynamic equilibrium of a pinacol unit and the
tensilestrength and elongationat b",,,Figure 7,medium,standard,FALSE,FALSE,FALSE
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,Self_Healing_Elastomer,2021,low,partial,figure_caption,general,"Microscale structure fabrication. (a) Degradation of disulfide bonds and masked photoirradiated micropatterns.93 Scale bar, 1.5 mm.
Reproducedfromref93.Copyright2011AmericanChemicalSociety.(b)Dissociativedisulfidebondandformationofphotoinducedpatternsvia
an ice-templated freezing method.186 Reproduc",,,Figure 9,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,abstract,general,"Inspired by the concept of multipotent stem cells, this
research explores the use of tempering to program the mechanical
properties of elastomeric dynamic covalent networks (DCNs) that
contain thia-Michael bonds. These DCNs are composed of
benzalcyanoacetate-based Michael acceptors and thiol-functionalized
poly(ethylene glycol) (PEG) derivatives of varying molecular weights
and architectures. The impacts of tempering on the thia-Michael
adduct formation and dynamic reaction-induced phase separat",,1,abstract,high,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,conclusion,general,"and
FigureS4forN-3 YandN-4 Yspectra).Allfilmsexhibiteda
2k 2k
decreasing amount of tM adduct peak area ratios with
increasing T. For example, N-3 70 had a 58% tM adduct
Figure3.Normalized,smoothed,andtruncatedRamanspectraofthe t 1k
peak area ratio compared to a 51% tM adduct peak area ratio
nitrile stretch region for N-3 70 (dark brown), N-3 90 (red), and
1k 1k
N-3 1k 110 (gold) demonstrating an increase in adduct fraction with in N-3 1k 90 and a 40% tM adduct peak area ratio in N-3 1k 110
decre",,end,conclusion,high,standard,FALSE,FALSE,FALSE
