paper_id,title,file_name,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,figure_caption,measurement,"Comparison of the temperature dependence of ionic
conductivity (red downward-pointing triangles) and segmental
relaxationtime(blackupward-pointingtriangles)inPEOwith19wt
% LiClO. Ionic conductivity in this case is strongly coupled to
4
segmentaldynamics.Dataaretakenfromref75.",Figure 2,,Figure 2,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,figure_caption,measurement,"Walden plot presenting molar conductivity vs segmental
Tammann (VFT) temperature variation, σ ∼ exp[−B/(T − relaxation rate for PEO- and PPG-based polymers with different
T )], following the temperature dependence of the structural molecularweights(givenbynumbersinkg/mol)andweightfractions
0 ofLisal",Figure 3,,Figure 3,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,figure_caption,measurement,"Temperature dependence of conductivity in polymer
electrolytes shows a crossover from a VFT-like behavior to an
Arrhenius-likebehavioratT∼T.ConductivityatT issignificantly
g g
higherthan∼10−14−10−15S/cm,indicatingstrongdecouplingofion
transport from segmental dynamics. The polymers are poly(N-
vinyl",Figure 5,,Figure 5,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,figure_caption,measurement,"Cartoonsillustratingcorrelatedionjumpsoffourions.(A)
the mobile ions are trapped (immobilized) and do not The case when the total mean-squared charge displacement ⟨U2⟩ is
contributetoconductivitycanbeexcludedbasedontheNMR
smallerthanexpectedforrandom(noncorrelated)ionjumps,∼Nλ2.
These correlated jum",Figure 8,,Figure 8,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,figure_caption,measurement,"Conductivityinseveralpolymernanocompositesbasedon
(Figure9),withacationtransportnumberof∼1.Notethatour conductive (filled symbols) and nonconductive (empty symbols)
analysis of these data (see multiblock PE-SI in Figure 7A) ceramics: LLZTO garnet;152 LLTO wires;158 LLZO with polyvinyl-
revealedarath",Figure 10,,Figure 10,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,figure_caption,measurement,"Temperature dependenceof conductivityin single-Li-ion system is the mobile ion.70,108,109 The high cation and anion
conducting polymer electrolytes: poly(ethylene-co-acrylic lithium-
(fluorosulfonyl)imide)PEALiFSI;164P(STFSILi)−PEO−P(STFSILi)
concentration strongly reduces Eσ and thus increases con-",Figure 11,,Figure 11,medium,standard,FALSE
P256,pubs.acs.org/Macromolecules Perspective,P256_unidentified.pdf,2020,medium,good,figure_caption,measurement,"Cartoonofapolymerwithionchannelscreatingahighlocal
ionconcentration.
Theimportanceofhighionconcentrationwassupportedby
an interesting analysis of conductivity at T for different
g
electrolytes.70 It demonstrated (Figure 14) that polymer",Figure 13,,Figure 13,medium,standard,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,abstract,finding,"The ionic conductive elastomers show great promise in multifunctional wearable electronics, but they currently suffer from liquid
leakage/evaporation or mechanical compliance. Developing ionic conductive elastomers integrating non-volatility, mechanical
robustness, superior ionic conductivity, and ultra-stretchability remains urgent and challenging. Here, we developed a healable,
robust, and conductive elastomer via impregnating free ionic liquids (ILs) into the ILs-multigrafted poly(urethane-ur",abstract section,1,abstract,high,high_relevance_pu,TRUE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,conclusion,finding,"[7] Zhang, S. P.; Sharifuzzamn, M.; Rana, S. M. S.; Zahed, M. A.;
In summary, we developed an ionic conductive elastomer Sharma, S.; Shin, Y.; Song, H.; Park, J. Y. Highly conductive,
integrating healable, robust, and ultrastretchable properties via stretchable, durable, skin-conformal dry electrodes based on
thermoplastic elastomer-embedded 3D porous graphene for
impregnating free ILs into the ILs-multigrafted poly(urethane-
multifunctional wearable bioelectronics. Nano Res. 2023, 16,
urea) net",conclusion section,end,conclusion,high,high_relevance_pu,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,excerpt,general,"A healable, mechanically robust and ultrastretchable ionic conductive elastomer for durably wearable sensor",line 5,1,stretchable,medium,high_relevance_pu,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,excerpt,general,"leakage/evaporation or mechanical compliance. Developing ionic conductive elastomers integrating non-volatility, mechanical robustness, superior ionic conductivity, and ultra-stretchability remains urgent and challenging. Here, we developed a healable,",line 17,1,mechanical,medium,high_relevance_pu,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,excerpt,general,"robustness, superior ionic conductivity, and ultra-stretchability remains urgent and challenging. Here, we developed a healable, robust, and conductive elastomer via impregnating free ionic liquids (ILs) into the ILs-multigrafted poly(urethane-urea) (PUU)",line 18,1,conductivity,medium,high_relevance_pu,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,excerpt,general,"robust, and conductive elastomer via impregnating free ionic liquids (ILs) into the ILs-multigrafted poly(urethane-urea) (PUU) elastomer networks. A crucial strategy in the molecular design is that imidazolium cations are largely introduced by double-",line 19,1,ionic liquid,medium,high_relevance_pu,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,excerpt,measurement,"elastomer networks. A crucial strategy in the molecular design is that imidazolium cations are largely introduced by double- modification of PUU and centipede-like structures are obtained, which can lock the impregnated ILs through strong ionic",line 20,1,network,medium,high_relevance_pu,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,excerpt,general,"interactions. In this system, the PUU matrix contributes outstanding mechanical properties, while the hydrogen bonds and ionic interactions endow the elastomer with self-healing ability, conductivity, as well as non-volatility and transparency. The fabricated",line 22,1,mechanical,medium,high_relevance_pu,FALSE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,performance_data,measurement,Self-healing efficiency: 100,text extraction,,performance,medium,standard,TRUE
P269,ISSN 1998-0124 CN 11-5974/O4,P269_unidentified.pdf,2023,medium,good,performance_data,measurement,R-squared: 023,text extraction,,performance,medium,standard,TRUE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,abstract,general,"Ionicgelsrepresentapromisingelectrolyteplatform
for electrochromic devices owing to their intrinsic ionic
conductivityandsafety.However,achievingmechanicalrobustness
and interfacial adhesion without sacrificing ionic conductivity
remains a significant challenge. In this work, we present a
supramolecular-polymer double-network (SP-DN) ionic gel
electrolyte, in which a supramolecular network formed through
the self-assembly of 1,3:2,4-dibenzylidene sorbitol synergistically
interacts with a covalen",abstract section,1,abstract,high,standard,FALSE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,conclusion,finding,"Kaijian Zhou − College of Materials Science and Engineering,
In summary, we developed a high-performance ionic gel State Key Laboratory of Advanced Design and
electrolyte based on a SP-DN strategy. By integrating a self- Manufacturing Technology for Vehicle, Hunan University,
assembled DBS supramolecular network within a covalently Changsha 410004, China
cross-linked MEA/HEA polymer matrix, we effectively Guoqiang Kuang − College of Materials Science and
alleviatedtheintrinsictrade-offbetweenmec",conclusion section,end,conclusion,high,high_relevance_pu,TRUE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,excerpt,general,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel Electrolyte for Advanced Electrochromic Device,line 2,1,ionic gel,medium,standard,FALSE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,excerpt,general,"conductivityandsafety.However,achievingmechanicalrobustness and interfacial adhesion without sacrificing ionic conductivity",line 12,1,conductivity,medium,standard,FALSE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,excerpt,general,"and interfacial adhesion without sacrificing ionic conductivity remains a significant challenge. In this work, we present a",line 13,1,conductivity,medium,standard,FALSE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,excerpt,general,"supramolecular-polymer double-network (SP-DN) ionic gel electrolyte, in which a supramolecular network formed through",line 15,1,ionic gel,medium,standard,FALSE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,excerpt,general,"electrolyte, in which a supramolecular network formed through the self-assembly of 1,3:2,4-dibenzylidene sorbitol synergistically",line 16,1,network,medium,standard,FALSE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,excerpt,general,interacts with a covalently cross-linked polymer network. The SP- DN ionic gel synergizes superior mechanical strength and robust,line 18,1,network,medium,standard,FALSE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,performance_data,measurement,R-squared: 000,text extraction,,performance,medium,standard,TRUE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,figure_caption,measurement,"Schematicillustrationofthepreparationofthesupramolecular-polymerdouble-networkionicgel.Uponcooling,DBSmoleculesundergo
hierarchical self-assembly via directional H-bonding, forming elongated fibrillar structures. These fibrils further intertwine into a dynamic,
noncovalentthree-dimensionalsupramolec",Figure 1,,Figure 1,medium,standard,FALSE
P448,Supramolecular Self-Assembly Regulated Double-Network Ionic Gel,P448_unidentified.pdf,2026,medium,good,figure_caption,measurement,"(a)MechanicalpropertiesandionicconductivityofS PD-IGwithafixedDBScontentof3wt%.(b)Mechanicalpropertiesandionic
0.03 x
conductivity of SP D-IG with a fixed polymer monomer content of 60 wt %. (c) Reversible temperature-dependent rheological behavior of
x 0.6
S P D-IG.(d)Time−temperaturesuperpositionm",Figure 3,,Figure 3,medium,standard,FALSE
